district_code,district,taluk_code,taluk,village_code,village,block_panchayat_code,block_panchayat,gram_panchayat_code,gram_panchayat
539,Hassan,5559,Hole Narsipur,616982,H.Hindalahalli,6183,Holenarsipur,218422,Kyathanahalli
539,Hassan,5559,Hole Narsipur,616929,Hipped Amanikere,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,616811,Hirebelaguli,6183,Holenarsipur,218408,Bagivalu
539,Hassan,5559,Hole Narsipur,616812,Hirebelaguli Hantha,6183,Holenarsipur,218419,Kattebelaguli
539,Hassan,5559,Hole Narsipur,616877,Hirehalli,6183,Holenarsipur,218410,Doddabyagathavalli
539,Hassan,5559,Hole Narsipur,617020,Hirithalalu,6183,Holenarsipur,218427,Nagaranahalli
539,Hassan,5559,Hole Narsipur,616907,Hole Narasipura,6183,Holenarsipur,218430,Sankanahalli
539,Hassan,5559,Hole Narsipur,616917,Honnavara,6183,Holenarsipur,218418,Ichanahalli
539,Hassan,5559,Hole Narsipur,617024,Honnenahalli,6183,Holenarsipur,218407,Anekannambadi
539,Hassan,5559,Hole Narsipur,616836,Hoovinahalli,6183,Holenarsipur,218408,Bagivalu
539,Hassan,5559,Hole Narsipur,616837,Hoovinahalli Hantha,6183,Holenarsipur,218408,Bagivalu
539,Hassan,5559,Hole Narsipur,616858,Hosahalli,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616923,Hullahalli,6183,Holenarsipur,218424,Mallappanahalli
539,Hassan,5559,Hole Narsipur,616899,Ichanahalli,6183,Holenarsipur,218418,Ichanahalli
539,Hassan,5559,Hole Narsipur,616976,Jakanahalli,6183,Holenarsipur,218422,Kyathanahalli
539,Hassan,5559,Hole Narsipur,616949,Jakkanahalli,6183,Holenarsipur,218429,Odanahalli
539,Hassan,5559,Hole Narsipur,616935,Jakkavalli,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,616944,Jodi Gubbi,6183,Holenarsipur,218428,Niduvani
539,Hassan,5559,Hole Narsipur,616790,Kabbinahalli,6183,Holenarsipur,218416,Hangarahalli
539,Hassan,5559,Hole Narsipur,617004,Kabbur,6183,Holenarsipur,218427,Nagaranahalli
539,Hassan,5559,Hole Narsipur,617012,Kadavinabachanahalli,6183,Holenarsipur,218431,Sravanur
539,Hassan,5559,Hole Narsipur,616816,Kadavinah0sahalli Hantha,6183,Holenarsipur,218408,Bagivalu
539,Hassan,5559,Hole Narsipur,616815,Kadavinahosahalli,6183,Holenarsipur,218408,Bagivalu
539,Hassan,5559,Hole Narsipur,616814,Kadavinakote,6183,Holenarsipur,218408,Bagivalu
539,Hassan,5559,Hole Narsipur,616813,Kaduvinakote Hantha,6183,Holenarsipur,218408,Bagivalu
539,Hassan,5559,Hole Narsipur,616841,Kalenahalli,6183,Holenarsipur,218417,Hariharapura
539,Hassan,5559,Hole Narsipur,616993,Kallahalli,6183,Holenarsipur,218415,Halli Mysore
539,Hassan,5559,Hole Narsipur,616845,Kallenahalli,6183,Holenarsipur,218413,Doddakunche
539,Hassan,5559,Hole Narsipur,616834,Kallenahalli Kaval,6183,Holenarsipur,218408,Bagivalu
539,Hassan,5559,Hole Narsipur,616978,Kallode Borekaval,6183,Holenarsipur,218432,Thathanahalli
539,Hassan,5559,Hole Narsipur,616804,Kamasamudra,6183,Holenarsipur,218419,Kattebelaguli
539,Hassan,5559,Hole Narsipur,616852,Kamenahalli,6183,Holenarsipur,218413,Doddakunche
539,Hassan,5559,Hole Narsipur,616824,Karaganahalli,6183,Holenarsipur,218423,Malali
539,Hassan,5559,Hole Narsipur,616884,Kattahalli,6183,Holenarsipur,218425,Paduvalahippe
539,Hassan,5559,Hole Narsipur,616805,Kattebelaguli,6183,Holenarsipur,218419,Kattebelaguli
539,Hassan,5559,Hole Narsipur,616806,Kattebelaguli Hantha,6183,Holenarsipur,218419,Kattebelaguli
539,Hassan,5559,Hole Narsipur,616873,Kattehosahalli,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616872,Kattehosahalli Hantha,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616942,Kattehosur,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,616947,Keragodu,6183,Holenarsipur,218420,Keragodu
539,Hassan,5559,Hole Narsipur,616799,Kinnarahalli,6183,Holenarsipur,218414,Halekote
539,Hassan,5559,Hole Narsipur,617015,Kodihalli,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616856,Kodihalli,6183,Holenarsipur,218431,Sravanur
539,Hassan,5559,Hole Narsipur,616969,Kogilahalli,6183,Holenarsipur,218409,Bidarakka
539,Hassan,5559,Hole Narsipur,616991,Kolalubore Kaval,6183,Holenarsipur,218432,Thathanahalli
539,Hassan,5559,Hole Narsipur,616918,Kongalabeedu,6183,Holenarsipur,218418,Ichanahalli
539,Hassan,5559,Hole Narsipur,617036,Kotiganahosur,6183,Holenarsipur,218427,Nagaranahalli
539,Hassan,5559,Hole Narsipur,616897,Krishnapura,6183,Holenarsipur,218430,Sankanahalli
539,Hassan,5559,Hole Narsipur,616863,Kumkumadahosur,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616864,Kumkumadahosur Hantha,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616958,Kuppe,6183,Holenarsipur,218428,Niduvani
539,Hassan,5559,Hole Narsipur,616979,Kuri Kaval,6183,Holenarsipur,218422,Kyathanahalli
539,Hassan,5559,Hole Narsipur,616855,Kurubarahalli,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616802,Kyathanahalli,6183,Holenarsipur,218414,Halekote
539,Hassan,5559,Hole Narsipur,616981,Kyathanahalli,6183,Holenarsipur,218422,Kyathanahalli
539,Hassan,5559,Hole Narsipur,616916,Lakkur,6183,Holenarsipur,218432,Thathanahalli
539,Hassan,5559,Hole Narsipur,616848,Laxmipura,6183,Holenarsipur,218418,Ichanahalli
539,Hassan,5559,Hole Narsipur,616906,Laxmipura,6183,Holenarsipur,218423,Malali
539,Hassan,5559,Hole Narsipur,616953,Machagowdanahalli,6183,Holenarsipur,218414,Halekote
539,Hassan,5559,Hole Narsipur,616800,Machagowdanahalli,6183,Holenarsipur,218428,Niduvani
539,Hassan,5559,Hole Narsipur,616961,Madihalli,6183,Holenarsipur,218429,Odanahalli
539,Hassan,5559,Hole Narsipur,616997,Makaballi,6183,Holenarsipur,218407,Anekannambadi
539,Hassan,5559,Hole Narsipur,616883,Makavalli,6183,Holenarsipur,218425,Paduvalahippe
539,Hassan,5559,Hole Narsipur,616825,Malali,6183,Holenarsipur,218423,Malali
539,Hassan,5559,Hole Narsipur,616971,Malanayakanahalli,6183,Holenarsipur,218409,Bidarakka
539,Hassan,5559,Hole Narsipur,616924,Mallappanahalli,6183,Holenarsipur,218424,Mallappanahalli
539,Hassan,5559,Hole Narsipur,616874,Mallasamudra,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616875,Mallasamudra Hantha,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,617006,Mallenahalli,6183,Holenarsipur,218412,Doddakadanur
539,Hassan,5559,Hole Narsipur,616915,Mallenahalli,6183,Holenarsipur,218418,Ichanahalli
539,Hassan,5559,Hole Narsipur,616983,Malliganahalli,6183,Holenarsipur,218422,Kyathanahalli
539,Hassan,5559,Hole Narsipur,617035,Maluganahalli,6183,Holenarsipur,218427,Nagaranahalli
539,Hassan,5559,Hole Narsipur,616911,Mangalapura,6183,Holenarsipur,218424,Mallappanahalli
539,Hassan,5559,Hole Narsipur,616980,Mangalavadi,6183,Holenarsipur,218415,Halli Mysore
539,Hassan,5559,Hole Narsipur,616881,Maragowdanahalli,6183,Holenarsipur,218425,Paduvalahippe
539,Hassan,5559,Hole Narsipur,617028,Marahalli,6183,Holenarsipur,218411,Doddahalli
539,Hassan,5559,Hole Narsipur,617030,Marahalli Kaval,6183,Holenarsipur,218411,Doddahalli
539,Hassan,5559,Hole Narsipur,616931,Maranayakanahalli,6183,Holenarsipur,218431,Sravanur
539,Hassan,5559,Hole Narsipur,616870,Marasettihalli,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616871,Marasettihalli Hantha,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616847,Mavanoor,6183,Holenarsipur,218423,Malali
539,Hassan,5559,Hole Narsipur,616796,Mavinakere,6183,Holenarsipur,218414,Halekote
539,Hassan,5559,Hole Narsipur,616987,Menaganahalli,6183,Holenarsipur,218412,Doddakadanur
539,Hassan,5559,Hole Narsipur,616846,Misiganahalli,6183,Holenarsipur,218413,Doddakunche
539,Hassan,5559,Hole Narsipur,616964,Motanayakanahalli,6183,Holenarsipur,218428,Niduvani
539,Hassan,5559,Hole Narsipur,616928,Mudalahippe,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,617037,Mudalamayigowdanahalli,6183,Holenarsipur,218427,Nagaranahalli
539,Hassan,5559,Hole Narsipur,616948,Muddanahalli,6183,Holenarsipur,218429,Odanahalli
539,Hassan,5559,Hole Narsipur,616998,Mukkanahalli,6183,Holenarsipur,218407,Anekannambadi
539,Hassan,5559,Hole Narsipur,616943,Mulekalenahalli,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,616890,Mundanahalli,6183,Holenarsipur,218410,Doddabyagathavalli
539,Hassan,5559,Hole Narsipur,616896,Nagalapura,6183,Holenarsipur,218430,Sankanahalli
539,Hassan,5559,Hole Narsipur,617033,Nagaranahalli,6183,Holenarsipur,218427,Nagaranahalli
539,Hassan,5559,Hole Narsipur,617014,Nagarthi,6183,Holenarsipur,218431,Sravanur
539,Hassan,5559,Hole Narsipur,617016,Nagarthi Amanikere,6183,Holenarsipur,218431,Sravanur
539,Hassan,5559,Hole Narsipur,616973,Nanjalapura,6183,Holenarsipur,218422,Kyathanahalli
539,Hassan,5559,Hole Narsipur,617022,Neggalahalli,6183,Holenarsipur,218427,Nagaranahalli
539,Hassan,5559,Hole Narsipur,616968,Nerale,6183,Holenarsipur,218409,Bidarakka
539,Hassan,5559,Hole Narsipur,616970,Nerale Bore Kaval,6183,Holenarsipur,218409,Bidarakka
539,Hassan,5559,Hole Narsipur,616959,Niduvani,6183,Holenarsipur,218428,Niduvani
539,Hassan,5559,Hole Narsipur,616789,Nyamanahalli,6183,Holenarsipur,218416,Hangarahalli
539,Hassan,5559,Hole Narsipur,616960,Odanahalli,6183,Holenarsipur,218429,Odanahalli
539,Hassan,5559,Hole Narsipur,616854,Ontigudda Kaval,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616882,Paduvalahippe,6183,Holenarsipur,218425,Paduvalahippe
539,Hassan,5559,Hole Narsipur,616826,Parasanahalli,6183,Holenarsipur,218423,Malali
539,Hassan,5559,Hole Narsipur,616920,Peddanahalli,6183,Holenarsipur,218424,Mallappanahalli
539,Hassan,5559,Hole Narsipur,616844,Pillenahalli,6183,Holenarsipur,218413,Doddakunche
539,Hassan,5559,Hole Narsipur,617032,Ragithalli Kaval,6183,Holenarsipur,218427,Nagaranahalli
539,Hassan,5559,Hole Narsipur,616952,Ramenahalli,6183,Holenarsipur,218429,Odanahalli
539,Hassan,5559,Hole Narsipur,617021,Rangenahalli,6183,Holenarsipur,218427,Nagaranahalli
539,Hassan,5559,Hole Narsipur,616823,Sabbanahalli,6183,Holenarsipur,218423,Malali
539,Hassan,5559,Hole Narsipur,616865,Sagar,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616866,Sagar Hantha,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616892,Sankanahalli,6183,Holenarsipur,218430,Sankanahalli
539,Hassan,5559,Hole Narsipur,616919,S.Ankanahalli,6183,Holenarsipur,218424,Mallappanahalli
539,Hassan,5559,Hole Narsipur,617026,Sanyasihosahalli,6183,Holenarsipur,218411,Doddahalli
539,Hassan,5559,Hole Narsipur,617002,Shankarasettihalli,6183,Holenarsipur,218411,Doddahalli
539,Hassan,5559,Hole Narsipur,616851,Shivapura,6183,Holenarsipur,218413,Doddakunche
539,Hassan,5559,Hole Narsipur,616893,Shivapura,6183,Holenarsipur,218430,Sankanahalli
539,Hassan,5559,Hole Narsipur,616967,Sidlahalli,6183,Holenarsipur,218409,Bidarakka
539,Hassan,5559,Hole Narsipur,616819,Sigaranahalli,6183,Holenarsipur,218417,Hariharapura
539,Hassan,5559,Hole Narsipur,616996,Singanakuppe,6183,Holenarsipur,218415,Halli Mysore
539,Hassan,5559,Hole Narsipur,616938,Singapura,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,616939,Singapura Nala,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,616934,Somanahalli,6183,Holenarsipur,218409,Bidarakka
539,Hassan,5559,Hole Narsipur,616965,Somanahalli,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,617018,Sravanur,6183,Holenarsipur,218431,Sravanur
539,Hassan,5559,Hole Narsipur,616930,Srimatada Kaval,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,616910,Sunkalhosur,6183,Holenarsipur,218424,Mallappanahalli
539,Hassan,5559,Hole Narsipur,616986,Tathanahalli,6183,Holenarsipur,218432,Thathanahalli
539,Hassan,5559,Hole Narsipur,616984,Tejur,6183,Holenarsipur,218432,Thathanahalli
539,Hassan,5559,Hole Narsipur,616985,Tejur Mayagowdanahalli,6183,Holenarsipur,218432,Thathanahalli
539,Hassan,5559,Hole Narsipur,616926,Tevadahalli,6183,Holenarsipur,218424,Mallappanahalli
539,Hassan,5559,Hole Narsipur,616909,Thattekere,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,616820,Thavanandi,6183,Holenarsipur,218417,Hariharapura
539,Hassan,5559,Hole Narsipur,616828,Theranya,6183,Holenarsipur,218423,Malali
539,Hassan,5559,Hole Narsipur,616912,Thirumalapura,6183,Holenarsipur,218424,Mallappanahalli
539,Hassan,5559,Hole Narsipur,617017,Uddinabore Kaval,6183,Holenarsipur,218431,Sravanur
539,Hassan,5559,Hole Narsipur,616946,Uddurhosahalli,6183,Holenarsipur,218420,Keragodu
539,Hassan,5559,Hole Narsipur,616937,Ulivala,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,616869,Unnenahalli,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616862,Unnenahalli Hantha,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,617001,Upparahosahalli,6183,Holenarsipur,218407,Anekannambadi
539,Hassan,5559,Hole Narsipur,616945,Uyyigowdanahalli,6183,Holenarsipur,218429,Odanahalli
539,Hassan,5559,Hole Narsipur,616859,Vaddarahalli,6183,Holenarsipur,218421,Kodihalli
539,Hassan,5559,Hole Narsipur,616941,Volambige,6183,Holenarsipur,218426,Moodalahippe
539,Hassan,5559,Hole Narsipur,617023,Yadegowdanahalli,6183,Holenarsipur,218411,Doddahalli
539,Hassan,5559,Hole Narsipur,616903,Yalechagahalli,6183,Holenarsipur,218418,Ichanahalli
539,Hassan,5559,Hole Narsipur,616808,Yalleshapura,6183,Holenarsipur,218419,Kattebelaguli
539,Hassan,5559,Hole Narsipur,616807,Yalleshapuradha Hantha,6183,Holenarsipur,218419,Kattebelaguli
539,Hassan,5553,Sakleshpur,614855,Achanahalli,6184,Sakaleshpur,218440,Devaladakere
539,Hassan,5553,Sakleshpur,614885,Achangi,6184,Sakaleshpur,218441,Halasulige
539,Hassan,5553,Sakleshpur,614846,Acharadi,6184,Sakaleshpur,218442,Hanbal
539,Hassan,5553,Sakleshpur,614967,Adarvalli,6184,Sakaleshpur,218449,Kuniganahalli
539,Hassan,5553,Sakleshpur,614863,Agalahatti,6184,Sakaleshpur,218451,Kyamanahalli
539,Hassan,5553,Sakleshpur,614861,Agani,6184,Sakaleshpur,218442,Hanbal
539,Hassan,5553,Sakleshpur,614948,Aluvalli,6184,Sakaleshpur,218434,Bage
539,Hassan,5553,Sakleshpur,614921,Aluvalli,6184,Sakaleshpur,218452,Kyanahalli
539,Hassan,5553,Sakleshpur,614894,Anemahal,6184,Sakaleshpur,218433,Anemahal
539,Hassan,5553,Sakleshpur,614927,Arekere,6184,Sakaleshpur,218438,Byakaravalli
539,Hassan,5553,Sakleshpur,615001,Arini,6184,Sakaleshpur,218457,Vanagoor
539,Hassan,5553,Sakleshpur,615003,Arini Estate,6184,Sakaleshpur,218457,Vanagoor
539,Hassan,5553,Sakleshpur,615018,Athiganahalli,6184,Sakaleshpur,218448,Igoor
539,Hassan,5553,Sakleshpur,614999,Athihalli,6184,Sakaleshpur,218446,Hongadahalla
539,Hassan,5553,Sakleshpur,615011,Bachalli,6184,Sakaleshpur,218445,Hethur
539,Hassan,5553,Sakleshpur,614847,Bachanahalli,6184,Sakaleshpur,218442,Hanbal
539,Hassan,5553,Sakleshpur,614848,Bachanahalli Avare Kadu Estate,6184,Sakaleshpur,218442,Hanbal
539,Hassan,5553,Sakleshpur,614954,Bage,6184,Sakaleshpur,218434,Bage
539,Hassan,5553,Sakleshpur,614877,Baikere,6184,Sakaleshpur,218437,Biradahalli
539,Hassan,5553,Sakleshpur,614993,Bajumane Estate,6184,Sakaleshpur,218446,Hongadahalla
539,Hassan,5553,Sakleshpur,614933,Balagodu,6184,Sakaleshpur,218455,Udevara
539,Hassan,5553,Sakleshpur,614991,Balehalla,6184,Sakaleshpur,218446,Hongadahalla
539,Hassan,5553,Sakleshpur,614956,Balu,6184,Sakaleshpur,218435,Ballu
539,Hassan,5553,Sakleshpur,615035,Banagere,6184,Sakaleshpur,218457,Vanagoor
539,Hassan,5553,Sakleshpur,614959,Banavase,6184,Sakaleshpur,218435,Ballu
539,Hassan,5553,Sakleshpur,614969,Bandihalli,6184,Sakaleshpur,218449,Kuniganahalli
539,Hassan,5553,Sakleshpur,614984,Bannahalli,6184,Sakaleshpur,218445,Hethur
539,Hassan,5553,Sakleshpur,614891,Basavanahalli,6184,Sakaleshpur,218441,Halasulige
539,Hassan,5553,Sakleshpur,614994,Battekumari,6184,Sakaleshpur,218446,Hongadahalla
539,Hassan,5553,Sakleshpur,614950,Belagodu,6184,Sakaleshpur,218436,Belagodu
539,Hassan,5553,Sakleshpur,614979,Bellur,6184,Sakaleshpur,218450,Kurubathur
539,Hassan,5553,Sakleshpur,614878,Biradahalli,6184,Sakaleshpur,218437,Biradahalli
539,Hassan,5553,Sakleshpur,615002,Bisle State Forest,6184,Sakaleshpur,218457,Vanagoor
539,Hassan,5553,Sakleshpur,614988,Bobbanahalli,6184,Sakaleshpur,218456,Valalahalli
539,Hassan,5553,Sakleshpur,614975,Bommanakere,6184,Sakaleshpur,218456,Valalahalli
539,Hassan,5553,Sakleshpur,615000,Boranamane,6184,Sakaleshpur,218446,Hongadahalla
539,Hassan,5553,Sakleshpur,614920,Bugadahalli,6184,Sakaleshpur,218452,Kyanahalli
539,Hassan,5553,Sakleshpur,615010,Byagadihalli,6184,Sakaleshpur,218457,Vanagoor
539,Hassan,5553,Sakleshpur,614926,Byakaravalli,6184,Sakaleshpur,218438,Byakaravalli
539,Hassan,5553,Sakleshpur,615059,Changadihalli,6184,Sakaleshpur,218439,Changadihalli
539,Hassan,5553,Sakleshpur,615029,Chikkakundur,6184,Sakaleshpur,218454,Uchangi
539,Hassan,5553,Sakleshpur,615025,Chikkallur,6184,Sakaleshpur,218448,Igoor
539,Hassan,5553,Sakleshpur,614958,Chikkanayakanahalli,6184,Sakaleshpur,218435,Ballu
539,Hassan,5553,Sakleshpur,614906,Chikkasathigala,6184,Sakaleshpur,218433,Anemahal
539,Hassan,5553,Sakleshpur,614974,Chinnahalli,6184,Sakaleshpur,218456,Valalahalli
539,Hassan,5553,Sakleshpur,614905,Cowdahalli,6184,Sakaleshpur,218433,Anemahal
539,Hassan,5553,Sakleshpur,614865,Dabbegadde,6184,Sakaleshpur,218451,Kyamanahalli
539,Hassan,5553,Sakleshpur,614843,Devaladakere,6184,Sakaleshpur,218440,Devaladakere
539,Hassan,5553,Sakleshpur,614895,Devihalli,6184,Sakaleshpur,218433,Anemahal
539,Hassan,5553,Sakleshpur,615027,Doddakallur,6184,Sakaleshpur,218448,Igoor
539,Hassan,5553,Sakleshpur,615063,Doddakundur,6184,Sakaleshpur,218454,Uchangi
539,Hassan,5553,Sakleshpur,614884,Doddanagara,6184,Sakaleshpur,218437,Biradahalli
539,Hassan,5553,Sakleshpur,615019,Doddanahalli,6184,Sakaleshpur,218450,Kurubathur
539,Hassan,5553,Sakleshpur,614907,Doddasathigala,6184,Sakaleshpur,218433,Anemahal
539,Hassan,5553,Sakleshpur,614896,Donigal,6184,Sakaleshpur,218433,Anemahal
539,Hassan,5553,Sakleshpur,615051,Echalabeedu,6184,Sakaleshpur,218447,Hosur
539,Hassan,5553,Sakleshpur,614981,Echalapura,6184,Sakaleshpur,218450,Kurubathur
539,Hassan,5553,Sakleshpur,614910,Echalvalli Estate,6184,Sakaleshpur,218453,Malali
539,Hassan,5553,Sakleshpur,614951,Eswarahalli,6184,Sakaleshpur,218436,Belagodu
539,Hassan,5553,Sakleshpur,614875,Ganadahole,6184,Sakaleshpur,218443,Hebbasale
539,Hassan,5553,Sakleshpur,614947,Gantebommanahalli,6184,Sakaleshpur,218434,Bage
539,Hassan,5553,Sakleshpur,615033,Goddu,6184,Sakaleshpur,218457,Vanagoor
539,Hassan,5553,Sakleshpur,614944,Golagonde,6184,Sakaleshpur,218436,Belagodu
539,Hassan,5553,Sakleshpur,615021,Gowdarabylu,6184,Sakaleshpur,218450,Kurubathur
539,Hassan,5553,Sakleshpur,614946,Gulagalale,6184,Sakaleshpur,218434,Bage
539,Hassan,5553,Sakleshpur,615038,Hadalkerehalli,6184,Sakaleshpur,218454,Uchangi
539,Hassan,5553,Sakleshpur,614857,Hadige,6184,Sakaleshpur,218451,Kyamanahalli
539,Hassan,5553,Sakleshpur,614858,Hadige Estate,6184,Sakaleshpur,218451,Kyamanahalli
539,Hassan,5553,Sakleshpur,614998,Hadlahalli,6184,Sakaleshpur,218445,Hethur
539,Hassan,5553,Sakleshpur,614983,Hadlahalli,6184,Sakaleshpur,218450,Kurubathur
539,Hassan,5553,Sakleshpur,615015,Hadya,6184,Sakaleshpur,218445,Hethur
539,Hassan,5553,Sakleshpur,614887,Halasulige,6184,Sakaleshpur,218441,Halasulige
539,Hassan,5553,Sakleshpur,614915,Halebelur,6184,Sakaleshpur,218453,Malali
539,Hassan,5553,Sakleshpur,614961,Halekere,6184,Sakaleshpur,218449,Kuniganahalli
539,Hassan,5553,Sakleshpur,614903,Hallibylu,6184,Sakaleshpur,218433,Anemahal
539,Hassan,5553,Sakleshpur,615014,Halliyur *,6184,Sakaleshpur,218454,Uchangi
539,Hassan,5553,Sakleshpur,615049,Hanase,6184,Sakaleshpur,218447,Hosur
539,Hassan,5553,Sakleshpur,615050,Hanase Estate,6184,Sakaleshpur,218447,Hosur
539,Hassan,5553,Sakleshpur,614849,Hanbal,6184,Sakaleshpur,218442,Hanbal
539,Hassan,5553,Sakleshpur,614844,Hanjagodanahalli,6184,Sakaleshpur,218442,Hanbal
539,Hassan,5553,Sakleshpur,614842,Hanjagodanahalli Estate,6184,Sakaleshpur,218442,Hanbal
539,Hassan,5553,Sakleshpur,614925,Haragarahalli,6184,Sakaleshpur,218438,Byakaravalli
539,Hassan,5553,Sakleshpur,614962,Harakanahalli,6184,Sakaleshpur,218449,Kuniganahalli
539,Hassan,5553,Sakleshpur,614886,Hasade,6184,Sakaleshpur,218441,Halasulige
539,Hassan,5553,Sakleshpur,614957,Hasugavalli,6184,Sakaleshpur,218435,Ballu
539,Hassan,5553,Sakleshpur,614938,Hebbanahalli,6184,Sakaleshpur,218436,Belagodu
539,Hassan,5553,Sakleshpur,614874,Hebbasale,6184,Sakaleshpur,218443,Hebbasale
539,Hassan,5553,Sakleshpur,614873,Heggadde,6184,Sakaleshpur,218444,Heggadde
539,Hassan,5553,Sakleshpur,615060,Heggadihalli,6184,Sakaleshpur,218439,Changadihalli
539,Hassan,5553,Sakleshpur,614966,Heggove,6184,Sakaleshpur,218449,Kuniganahalli
539,Hassan,5553,Sakleshpur,614876,Hennali,6184,Sakaleshpur,218443,Hebbasale
539,Hassan,5553,Sakleshpur,615020,Hennali,6184,Sakaleshpur,218450,Kurubathur
539,Hassan,5553,Sakleshpur,615043,Herur,6184,Sakaleshpur,218439,Changadihalli
539,Hassan,5553,Sakleshpur,615012,Hethur,6184,Sakaleshpur,218445,Hethur
539,Hassan,5553,Sakleshpur,614973,Hiridanahalli,6184,Sakaleshpur,218456,Valalahalli
539,Hassan,5553,Sakleshpur,614840,Hirimande,6184,Sakaleshpur,218440,Devaladakere
539,Hassan,5553,Sakleshpur,614985,Hiriyur,6184,Sakaleshpur,218456,Valalahalli
539,Hassan,5553,Sakleshpur,614854,Hodachahalli,6184,Sakaleshpur,218440,Devaladakere
539,Hassan,5553,Sakleshpur,614990,Hongadahalla,6184,Sakaleshpur,218446,Hongadahalla
539,Hassan,5553,Sakleshpur,614970,Hosagadde,6184,Sakaleshpur,218449,Kuniganahalli
539,Hassan,5553,Sakleshpur,614989,Hosahalli,6184,Sakaleshpur,218456,Valalahalli
539,Hassan,5553,Sakleshpur,614955,Hosakere,6184,Sakaleshpur,218449,Kuniganahalli
539,Hassan,5553,Sakleshpur,615044,Hosakote,6184,Sakaleshpur,218447,Hosur
539,Hassan,5553,Sakleshpur,615045,Hosakote Estate,6184,Sakaleshpur,218447,Hosur
539,Hassan,5553,Sakleshpur,615053,Hosur,6184,Sakaleshpur,218447,Hosur
539,Hassan,5553,Sakleshpur,614889,Hosur Estate,6184,Sakaleshpur,218441,Halasulige
539,Hassan,5553,Sakleshpur,615039,Hulagathur,6184,Sakaleshpur,218454,Uchangi
539,Hassan,5553,Sakleshpur,615042,Hulagathur Estate,6184,Sakaleshpur,218454,Uchangi
539,Hassan,5553,Sakleshpur,614918,Hullahalli,6184,Sakaleshpur,218452,Kyanahalli
539,Hassan,5553,Sakleshpur,614901,Hullahalli Estate,6184,Sakaleshpur,218452,Kyanahalli
539,Hassan,5553,Sakleshpur,614845,Hurudi,6184,Sakaleshpur,218442,Hanbal
539,Hassan,5553,Sakleshpur,614916,Ibbadi,6184,Sakaleshpur,218438,Byakaravalli
539,Hassan,5553,Sakleshpur,615028,Igoor,6184,Sakaleshpur,218448,Igoor
539,Hassan,5553,Sakleshpur,615016,Igoor Estate,6184,Sakaleshpur,218448,Igoor
539,Hassan,5553,Sakleshpur,614904,Iragalu,6184,Sakaleshpur,218433,Anemahal
539,Hassan,5553,Sakleshpur,614860,Jambardi,6184,Sakaleshpur,218451,Kyamanahalli
539,Hassan,5553,Sakleshpur,614960,Jammanahalli,6184,Sakaleshpur,218449,Kuniganahalli
539,Hassan,5553,Sakleshpur,614917,Janekere,6184,Sakaleshpur,218438,Byakaravalli
539,Hassan,5553,Sakleshpur,614883,Jannapura,6184,Sakaleshpur,218437,Biradahalli
539,Hassan,5553,Sakleshpur,614996,Jedigadde,6184,Sakaleshpur,218446,Hongadahalla
539,Hassan,5553,Sakleshpur,614909,Kabbinagadde,6184,Sakaleshpur,218453,Malali
539,Hassan,5553,Sakleshpur,614882,Kadabanahalli,6184,Sakaleshpur,218437,Biradahalli
539,Hassan,5553,Sakleshpur,614922,Kadagaravalli,6184,Sakaleshpur,218452,Kyanahalli
